source,transaction,city,page,title,price_text,price_dh,surface_m2,price_m2,rooms,bedrooms,bathrooms,location,url,raw_text
mubawab,vente,Casablanca,87,Appartement à vendre à Aïn Sebaâ. Surface de 177 m²,1 750 000 DH,1750000,177,9887.01,2,3.0,2,,https://www.mubawab.ma/fr/a/8302262/appartement-%C3%A0-vendre-%C3%A0-a%C3%AFn-seba%C3%A2-surface-de-177-m%C2%B2,"1 750 000 DH Appartement à vendre à Aïn Sebaâ. Surface de 177 m² Aïn Sebaâ, Casablanca 177 m² 2 Pièces 3 Chambres 2 Salles de bains Terrasse Garage Ascenseur Antenne parabolique Climatisation Cuisine équipée À vendre, appartement spacieux de 147 m² plus 30 m² de terrasse , situé dans le quartier calme d'Ain Sebaa à Casablanca. Ce bien comprend 3 chambres, 2 salles de bain et 2 salons. Situé au 1er étage d'un immeuble de 4 étages avec 02 appartements par étage . Prix de vente : 1 750 000 Dhs Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Bel appartement 3 Chambres à vendre à Casablanca Finance Cit...,5 000 000 DH,5000000,159,31446.54,1,3.0,3,,https://www.mubawab.ma/fr/a/8302160/bel-appartement-3-chambres-%C3%A0-vendre-%C3%A0-casablanca-finance-city-grande-terrasse,"5 000 000 DH Bel appartement 3 Chambres à vendre à Casablanca Finance Cit... Casablanca Finance City, Casablanca 159 m² 1 Pièce 3 Chambres 3 Salles de bains Terrasse Garage Ascenseur Façade extérieure Salon européen Sécurité Cuisine équipée Réfrigérateur Four Micro-ondes Appartement à vendre – CFC Casablanca Magnifique appartement situé au cœur de Casablanca Finance City (CFC) dans une résidence moderne et sécurisée. Composition : 3 chambres 3 salles de bain Salon spacieux et lumineux Cuisine entièrement équipée Grande terrasse Situé au étage élevé avec ascenseur 2 places de parking Résidence sécurisée 24/24 Finitions haut standing Emplacement premium, proche de toutes commodités. Prix : 5 000 000 Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Vente d'un bel appartement à quartier laymoune,1 160 000 DH,1160000,76,15263.16,2,2.0,2,quartier laymoune Laymoune,https://www.mubawab.ma/fr/a/8302166/vente-d-un-bel-appartement-%C3%A0-quartier-laymoune,"1 160 000 DH Vente d'un bel appartement à quartier laymoune Laymoune, Casablanca 76 m² 2 Pièces 2 Chambres 2 Salles de bains Garage Ascenseur Affaire à saisir pour cet appartement à vendre. 5 min de cfc et cheikh khalifa 3ème étage. Project neuf. Résidence bien équipée avec places de stationnement et ascenseur Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Appartement à louer rénové à neuf,1 480 000 DH,1480000,122,12131.15,4,3.0,3,louer rénové à neuf Californie,https://www.mubawab.ma/fr/a/8294696/appartement-%C3%A0-louer-r%C3%A9nov%C3%A9-%C3%A0-neuf,"1 480 000 DH Appartement à louer rénové à neuf Californie, Casablanca 122 m² 4 Pièces 3 Chambres 3 Salles de bains Terrasse Garage Concierge Chambre rangement Façade extérieure Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes Dans une résidence sécurisée avec garage sous-sol bien placé bien situé bien ensoleillé, rénové à 9 de Suite parental une chambre séjour salle d’eau salon, une belle terrasse, balcon dans l’un des suites pour plus d’informations. N’hésitez pas à nous contacter Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Très Bel Appartement Quartier Racine,3 200 000 DH,3200000,160,20000.0,5,3.0,2,,https://www.mubawab.ma/fr/a/8301987/tr%C3%A8s-bel-appartement-quartier-racine,"3 200 000 DH Très Bel Appartement Quartier Racine Racine, Casablanca 160 m² 5 Pièces 3 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Cuisine équipée Four *** Pas d'intermédiaire *** *** No Semsar *** Très ben appartement, entièrement rénové, cheminée feu de bois, double salon, pas de travaux à prévoir; Pour des raisons d'intimité, peu de photos sont publiées... venez visiter, vous ne serez pas déçu Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Studios haut standing neuf a vendre a Palmier,975 000 DH,975000,39,25000.0,1,,1,,https://www.mubawab.ma/fr/a/7686539/studios-haut-standing-neuf-a-vendre-a-palmier,"975 000 DH Studios haut standing neuf a vendre a Palmier Palmier, Casablanca 39 m² 1 Pièce 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Façade extérieure Salon européen Antenne parabolique Climatisation Chauffage central Cuisine équipée Four Micro-ondes Envie de vivre dans un studio de luxe en plein centre de Casablanca ? N’attendez plus, découvrez nos studios haut standing d’une superficie allant de 39 à 67 m2, qui comportent : - Revêtement au sol créma marfil premium - Cuisine Media progetti italien - Plan de travail en quartz - Menuiserie noyée naturelle - Isolation thermique et acoustique - Climatisation centralisée - Trio Teka électrique - Sanitaire et robinetterie Jacob Delafon Chaq... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Appartement neuf 2 chambres avec espace extérieur,1 900 000 DH,1900000,92,20652.17,3,2.0,2,,https://www.mubawab.ma/fr/a/8139022/appartement-neuf-2-chambres-avec-espace-ext%C3%A9rieur,"1 900 000 DH Appartement neuf 2 chambres avec espace extérieur Palmier, Casablanca 92 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Four À saisir : bel appartement neuf, situé au 3e étage d’un immeuble récent et sécurisé, en plein cœur du quartier prisé Palmier. Il se compose d’un vaste salon lumineux, de deux chambres, dont une suite parentale avec salle de bain privative, offrant un espace nuit confortable et bien pensé. Une salle de bain pour invités vient compléter le bien. La cuisine moderne, indépendante, est équipée et dispose d’un espace buanderie fonctionnel. L’apparteme... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Studio haut standing avec terrasse,1 140 000 DH,1140000,46,24782.61,2,1.0,1,,https://www.mubawab.ma/fr/a/8077348/studio-haut-standing-avec-terrasse,"1 140 000 DH Studio haut standing avec terrasse Riviera, Casablanca 46 m² 2 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Salon Marocain Salon européen Climatisation Chauffage central Porte blindée Cuisine équipée Four Venez découvrir ces studios parfaitement situé dans le très recherché quartier Riviera ! Idéalement conçu pour offrir un cadre de vie agréable, cet appartement 1 chambre avec salon vous séduira par son ambiance moderne et sa terrasse privée. Caractéristiques de l'appartement : Superficie allant jusqu'a 46 m2 – un espace optimisé et lumineux Chambre cosy avec rangements intégrés pour tout garder en ordre Salon lumineux avec une belle vue... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Appartement neuf à vendre,1 900 000 DH,1900000,92,20652.17,3,2.0,2,vendre Oasis,https://www.mubawab.ma/fr/a/8296755/appartement-neuf-%C3%A0-vendre,"1 900 000 DH Appartement neuf à vendre Oasis, Casablanca 92 m² 3 Pièces 2 Chambres 2 Salles de bains Garage Ascenseur Façade extérieure Climatisation Sécurité Four Nouveau projet niche en plein cœur de l’oasis proche de tout commodité. Appartement 2 chambres à partir de 92.5m ( place de parking inclus) Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Appartement à l'achat à Racine Extension. 4 chambres. Meublé,3 880 000 DH,3880000,183,21202.19,1,4.0,3,,https://www.mubawab.ma/fr/a/8239077/appartement-%C3%A0-l-achat-%C3%A0-racine-extension-4-chambres-meubl%C3%A9,"3 880 000 DH Appartement à l'achat à Racine Extension. 4 chambres. Meublé Racine Extension, Casablanca 183 m² 1 Pièce 3 Chambres 3 Salles de bains Terrasse Garage Ascenseur Concierge Meublé Façade extérieure Climatisation Chauffage central Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Achetez votre appartement. Prix 3 880 000 DH. 4 chambres, 2 salles de bains, superficie 183 m². 1 Pièces. 3ème étage. Moins de 20 ans. Type de sol: Parquet. Meublé. Venez découvrir cet appartement à vendre à Racine Extension. Parfaitement équipé avec chauffage central et double vitrage. Confort et sécurité avec service de conciergerie et climatisation. Contactez-nous pour visiter cet appartement à vendre à Casablanca. Dispose d'une terrasse... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Studio en vente à Bourgogne,840 000 DH,840000,28,30000.0,4,,1,Bourgogne Bourgogne Ouest,https://www.mubawab.ma/fr/a/8301885/studio-en-vente-%C3%A0-bourgogne,"840 000 DH Studio en vente à Bourgogne Bourgogne Ouest, Casablanca 28 m² 4 Pièces 1 Ch. 1 Salle de bain Ascenseur Concierge Meublé Climatisation Sécurité Cuisine équipée Avis aux investisseurs : studio meublé à la vente Bourgogne, à 100 mètres de Racine 28 m2 1 suite parentale 1 Sdb avec douche italienne 1 cuisine américaine Les du studio : - Residence sécurisée avec une localisation prime, proche des commodités. - Attractivité assurée pour les éventuels locataires (longue et courte durée) - Vente avec meubles - prestations modernes et de qualité : entièrement refait récemment (plomberie, étanchéité…)... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Studio à vendre à Bourgogne,1 250 000 DH,1250000,47,26595.74,6,1.0,1,vendre à Bourgogne Bourgogne Ouest,https://www.mubawab.ma/fr/a/8301879/studio-%C3%A0-vendre-%C3%A0-bourgogne,"1 250 000 DH Studio à vendre à Bourgogne Bourgogne Ouest, Casablanca 47 m² 6 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Meublé Façade extérieure Climatisation Sécurité Cuisine équipée Avis aux investisseurs : studio meublé à la vente Bourgogne, à 100 mètres de Racine 47 m2 1 chambre avec rangements 1 salle d’eau avec douche italienne 1 cuisine américaine 1 place de parking titrée de 12 m2 Les du studio : - Residence sécurisée avec une localisation prime, proche des commodités. - Lumière naturelle : orienté Plein sud - Attractivité assurée pour les éventuels locataires (longue et courte durée) - Vente avec meubles -... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Studio à vendre à Bourgogne,1 190 000 DH,1190000,40,29750.0,5,,1,vendre à Bourgogne Bourgogne Ouest,https://www.mubawab.ma/fr/a/8301871/studio-%C3%A0-vendre-%C3%A0-bourgogne,"1 190 000 DH Studio à vendre à Bourgogne Bourgogne Ouest, Casablanca 40 m² 5 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Meublé Climatisation Sécurité Cuisine équipée Avis aux investisseurs : studio meublés à la vente Bourgogne, à 100 mètres de Racine 40 m2 1 suite parentale 1 Sdb avec douche italienne sanitaires de réception 1 cuisine américaine ️ 1 place de parking titrée de 12 m2 Les du studio : - Residence sécurisée avec une localisation prime, proche des commodités. - Lumière naturelle : orienté Plein sud - Attractivité assurée pour les éventuels locataires (longue et courte durée) - Vente a... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Spacieux appartement à vendre coté 17 etages,1 800 000 DH,1800000,117,15384.62,4,3.0,2,,https://www.mubawab.ma/fr/a/8227914/spacieux-appartement-%C3%A0-vendre-cot%C3%A9-17-etages,"1 800 000 DH Spacieux appartement à vendre coté 17 etages Mers Sultan, Casablanca 117 m² 4 Pièces 3 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Salon Marocain Salon européen Cuisine équipée MAHA PREMIUM a le plaisir de proposer à la vente : Un Spacieux appartement à Bd la résistance Casablanca Cette propriété spacieuse est située dans une résidence propre et sécurisée avec ascenseur et garage. Caractéristiques et Spécifications Clés : * Superficie : 117m² habitable plus 15 m² de garage * Avantages : Bénéficie d'un bel ensoleillement. Description Complète : L'appartement se compose de : *Grand salon avec un es... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Appartement située au bv abdelmoumme,1 250 000 DH,1250000,109,11467.89,4,2.0,2,,https://www.mubawab.ma/fr/a/8301741/appartement-situ%C3%A9e-au-bv-abdelmoumme,"1 250 000 DH Appartement située au bv abdelmoumme Les Hôpitaux, Casablanca 109 m² 4 Pièces 2 Chambres 2 Salles de bains Garage Ascenseur Concierge Meublé Sécurité Cuisine équipée Réfrigérateur Four Machine à laver appartement a vendre pour habitat ou usage de cabinet , 109 m2 avec deux chambres , deux sale d bain , grand salon marocaine , plus séjour , parking , l appartement sur bv abdelmoumen quartier des hopitaux maarif en face de station tram facultee0 de médecine centre de Casablanca Contacter Appelez"
mubawab,vente,Casablanca,87,Appartement à vendre Sans vis à vis à Ghandi,2 900 000 DH,2900000,183,15846.99,4,3.0,2,vendre Sans vis à vis à Ghandi Riviera,https://www.mubawab.ma/fr/a/8301712/appartement-%C3%A0-vendre-sans-vis-%C3%A0-vis-%C3%A0-ghandi,"2 900 000 DH Appartement à vendre Sans vis à vis à Ghandi Riviera, Casablanca 183 m² 4 Pièces 3 Chambres 2 Salles de bains Jardin Terrasse Garage Ascenseur Concierge Chambre rangement Sécurité À vendre – Appartement traversant de 183 m² sur le boulevard Ghandi Situé au 5ᵉ étage d’une résidence de renom et prisée bien entretenue et sécurisée avec jardin intérieur sur le boulevard Ghandi à proximité des écoles Bizet et Al Manal, cet appartement traversant de 183 m² bénéficie d’une excellente orientation Est/Ouest et d’une luminosité remarquable. Il se compose de : • Une spacieuse réception ouvrant sur le boulevard, sans vis-à-... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,A vendre Appt 98m2 2ch Bourgogne,1 250 000 DH,1250000,98,12755.1,3,2.0,2,,https://www.mubawab.ma/fr/a/8276454/a-vendre-appt-98m2-2ch-bourgogne,"1 250 000 DH A vendre Appt 98m2 2ch Bourgogne Bourgogne Ouest, Casablanca 98 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Antenne parabolique Climatisation Sécurité Cuisine équipée Agence Immobilière ALPRO IMMO met en vente un appartement de 88m2 habitable et 10m2 de terrasse couverte. Composé de 2 chambres dans le bon côté de Bourgogne à proximité de carrefour et clinique Badr. 2 appartements par palier. 5ème étage. 2 chambres, dont une suite parentale avec douche, 2eme sdb. Salon et hall Cuisine équipée moderne Place de Garage (non titrée) Très bonne option pour habitation ou un bon investissement locatif. Marbre au sol... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,87,Magnifique appartement ferme bretonne 72m,1 500 000 DH,1500000,72,20833.33,2,2.0,2,,https://www.mubawab.ma/fr/a/8301659/magnifique-appartement-ferme-bretonne-72m,"1 500 000 DH Magnifique appartement ferme bretonne 72m Ferme Bretonne (Hay Arraha), Casablanca 72 m² 2 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Chambre rangement Façade extérieure Salon européen Climatisation Sécurité Double vitrage Cuisine équipée Haut standing Une adresse privilégiée au cœur de Casablanca des studios modernes et optimisés, parfaits pour investir dans l’un des quartiers les plus recherchés de la ville Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,88,Bel Appartement Rénové et Meublé à Ain Diab,2 750 000 DH,2750000.0,114,24122.81,5.0,2.0,1.0,Ain Diab Ain Diab,https://www.mubawab.ma/fr/a/8244667/bel-appartement-r%C3%A9nov%C3%A9-et-meubl%C3%A9-%C3%A0-ain-diab,"2 750 000 DH Bel Appartement Rénové et Meublé à Ain Diab Ain Diab, Casablanca 114 m² 5 Pièces 2 Chambres 1 Salle de bain Terrasse Garage Vue sur mer Piscine Concierge Meublé Cuisine équipée Réfrigérateur Four Machine à laver L’Agence 369 vous propose à la vente un superbe appartement rénové et meublé, d’une superficie totale de 114 m², situé au 1er étage d’un immeuble R2 dans le quartier très recherché d’Aïn Diab, à Casablanca. Ce bien rare bénéficie d’un emplacement exclusif, dans la seule résidence pied-mer d’Aïn Diab, directement attenante au Morocco Mall, offrant un accès direct à la plage et une vue dégagée sur l’océan Atlantique. Caractéristiques du bien ... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,88,Appartement à vendre – Californie,Prix à consulter,,144,,3.0,2.0,2.0,,https://www.mubawab.ma/fr/a/8301477/appartement-%C3%A0-vendre-%E2%80%93-californie,"Prix à consulter Appartement à vendre – Californie Californie, Casablanca 144 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Appartement situé au 2ᵉ étage d’un immeuble bien entretenu, dans le quartier Californie. Superficie habitable de 112 m², superficie totale de 120 m². Le bien dispose d’un stah de 33 m² ainsi que d’une place de garage. Titre foncier : 165 U. Appartement offrant un bon potentiel, idéal pour habitation ou investissement Contacter Appelez WhatsApp"
